cycle,avg_attention,avg_performance,is_break,high_attention_count
199,0.7761549621491828,0.9480000000000001,false,23
200,0.7261549621491824,0.9480000000000001,false,21
201,0.6761549621491821,0.9480000000000001,false,0
202,0.6261549621491825,0.9480000000000001,false,0
203,0.5761549621491823,0.9480000000000001,false,0
204,0.5261549621491821,0.9480000000000001,false,0
205,0.47615496214918246,0.9480000000000001,false,0
206,0.4261549621491821,0.9480000000000001,false,0
207,0.37615496214918226,0.9480000000000001,false,0
208,0.3261549621491822,0.9480000000000001,false,0
209,0.2761549621491824,0.9480000000000001,false,0
210,0.22615496214918226,0.9480000000000001,true,0
211,0.2761549621491824,0.9480000000000001,true,0
212,0.3261549621491822,0.9480000000000001,true,0
213,0.37615496214918226,0.9480000000000001,true,0
214,0.4261549621491821,0.9480000000000001,true,0
215,0.47615496214918246,0.9480000000000001,true,0
216,0.5261549621491821,0.9480000000000001,true,0
217,0.5761549621491823,0.9480000000000001,true,0
218,0.6261549621491825,0.9480000000000001,true,0
219,0.6761549621491821,0.9480000000000001,true,0
220,0.7261549621491824,0.9480000000000001,true,21
221,0.7761549621491828,0.9480000000000001,true,23
222,0.8261549621491827,0.9480000000000001,true,23
223,0.8761549621491825,0.9488,true,23
224,0.9261549621491822,0.9496000000000001,true,25
225,0.9761549621491825,0.9504,false,25
226,0.9261549621491822,0.9512,false,25
227,0.8761549621491825,0.9519999999999998,false,23
228,0.8261549621491827,0.9519999999999998,false,23
229,0.7761549621491828,0.9519999999999998,false,23
230,0.7261549621491824,0.9519999999999998,false,21
231,0.6761549621491821,0.9519999999999998,false,0
232,0.6261549621491825,0.9519999999999998,false,0
233,0.5761549621491823,0.9519999999999998,false,0
234,0.5261549621491821,0.9519999999999998,false,0
235,0.47615496214918246,0.9519999999999998,false,0
236,0.4261549621491821,0.9519999999999998,false,0
237,0.37615496214918226,0.9519999999999998,false,0
238,0.3261549621491822,0.9519999999999998,false,0
239,0.2761549621491824,0.9519999999999998,false,0
240,0.22615496214918226,0.9519999999999998,true,0
241,0.2761549621491824,0.9519999999999998,true,0
242,0.3261549621491822,0.9519999999999998,true,0
243,0.37615496214918226,0.9519999999999998,true,0
244,0.4261549621491821,0.9519999999999998,true,0
245,0.47615496214918246,0.9519999999999998,true,0
246,0.5261549621491821,0.9519999999999998,true,0
247,0.5761549621491823,0.9519999999999998,true,0
248,0.6261549621491825,0.9519999999999998,true,0
249,0.6761549621491821,0.9519999999999998,true,0
250,0.7261549621491824,0.9519999999999998,true,21
251,0.7761549621491828,0.9519999999999998,true,23
252,0.8261549621491827,0.9519999999999998,true,23
253,0.8761549621491825,0.9528,true,23
254,0.9261549621491822,0.9536000000000001,true,25
255,0.9761549621491825,0.9544,false,25
256,0.9261549621491822,0.9552,false,25
257,0.8761549621491825,0.9560000000000001,false,23
258,0.8261549621491827,0.9560000000000001,false,23
259,0.7761549621491828,0.9560000000000001,false,23
260,0.7261549621491824,0.9560000000000001,false,21
261,0.6761549621491821,0.9560000000000001,false,0
262,0.6261549621491825,0.9560000000000001,false,0
263,0.5761549621491823,0.9560000000000001,false,0
264,0.5261549621491821,0.9560000000000001,false,0
265,0.47615496214918246,0.9560000000000001,false,0
266,0.4261549621491821,0.9560000000000001,false,0
267,0.37615496214918226,0.9560000000000001,false,0
268,0.3261549621491822,0.9560000000000001,false,0
269,0.2761549621491824,0.9560000000000001,false,0
270,0.22615496214918226,0.9560000000000001,true,0
271,0.2761549621491824,0.9560000000000001,true,0
272,0.3261549621491822,0.9560000000000001,true,0
273,0.37615496214918226,0.9560000000000001,true,0
274,0.4261549621491821,0.9560000000000001,true,0
275,0.47615496214918246,0.9560000000000001,true,0
276,0.5261549621491821,0.9560000000000001,true,0
277,0.5761549621491823,0.9560000000000001,true,0
278,0.6261549621491825,0.9560000000000001,true,0
279,0.6761549621491821,0.9560000000000001,true,0
280,0.7261549621491824,0.9560000000000001,true,21
281,0.7761549621491828,0.9560000000000001,true,23
282,0.8261549621491827,0.9560000000000001,true,23
283,0.8761549621491825,0.9568000000000001,true,23
284,0.9261549621491822,0.9575999999999999,true,25
285,0.9761549621491825,0.9584,false,25
286,0.9261549621491822,0.9592000000000002,false,25
287,0.8761549621491825,0.96,false,23
288,0.8261549621491827,0.96,false,23
289,0.7761549621491828,0.96,false,23
290,0.7261549621491824,0.96,false,21
